codice,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE
2040831200,1040831200,022129,F947
1010811660,1010811660,001169,F948
1010521000,1010521000,003106,F952
5190480610,4190480610,083062,F951
1030770460,1030770460,014046,F956
1030491560,1030491560,015157,F955
2050900730,1050900730,024073,F957
1030241560,1030241560,013163,F958
2040831196,1040831196,022253,M430
2080680280,1080680280,035028,F960
1010271520,1010271520,004152,F961
2050870270,1050870270,027027,F963
2050540580,1050540580,028058,F962
2050900740,1050900740,024074,F964
2080500280,1080500280,036028,F966
1010021110,1010021110,006114,F965
4150720800,3150720800,065080,F967
1030491570,1030491570,015158,F968
4160410540,3160410540,075055,F970
1010271530,1010271530,004153,F972
5200730440,4200730440,090044,F975
5200950340,4200950340,095034,F974
5200730450,4200730450,090045,F976
5200730460,4200730460,090046,F977
3110030320,2110030320,042032,F978
5200530490,4200530490,091051,F979
5200950350,4200950350,095035,F980
5201110450,4201110450,111045,F981
5201110460,4201110460,111046,F982
5201110470,4201110470,111047,F983
5200950360,4200950360,095036,F985
5201110480,4201110480,111048,F986
1020040440,1020040440,007045,F987
4150080650,3150080650,064066,F988
1030151100,1030151100,017119,F989
1030151110,1030151110,017120,F990
5201110490,4201110490,111049,F991
1010960400,1010960400,096040,F992
1010960410,1010960410,096041,F993
2050710330,1050710330,029033,F994
1010021120,1010021120,006115,F995
4130380590,3130380590,066059,F996
1010021130,1010021130,006116,F997
1010021140,1010021140,006117,F998
2050840500,1050840500,026051,F999
1030151120,1030151120,017121,G001
4130380600,3130380600,066060,G002
3110030330,2110030330,042033,G003
1030260610,1030260610,019062,G004
3110060540,2110060540,044054,G005
1030151130,1030151130,017122,G006
1011020490,1011020490,103049,G007
1030860910,1030860910,012107,G008
1030980570,1030980570,097057,G009
1010811670,1010811670,001170,G010
4150720810,3150720810,065081,G011
5200730470,4200730470,090047,G015
1010880870,1010880870,002088,G016
1010880880,1010880880,002089,G018
1010521020,1010521020,003108,G019
1010521030,1010521030,003109,G020
1030571010,1030571010,018104,G021
3120700720,2120700720,058073,G022
4150720820,3150720820,065082,G023
1030241590,1030241590,013165,G025
1030980580,1030980580,097058,G026
1030860920,1030860920,012108,G028
1030980590,1030980590,097059,G030
5200530530,4200530530,091055,G031
1030571020,1030571020,018105,G032
4180220850,3180220850,079088,G034
5190480620,4190480620,083063,G036
4150720830,3150720830,065083,G039
1030980600,1030980600,097060,G040
4170470190,3170470190,077019,G037
1070370350,1070370350,008038,G041
1010021150,1010021150,006118,G042
5200950370,4200950370,095037,G043
5200530540,4200530540,091056,G044
1020040450,1020040450,007046,G045
5200730480,4200730480,090048,G046
1030260620,1030260620,019063,G047
1030121390,1030121390,016145,G049
1010070810,1010070810,005081,G048
1030121400,1030121400,016146,G050
1030121401,1030121401,016147,G054
1030241620,1030241620,013169,G056
5200530550,4200530550,091057,G058
1030151140,1030151140,017123,G061
1011020500,1011020500,103050,G062
4150720840,3150720840,065084,G063
5200530560,4200530560,091058,G064
3120910390,2120910390,056040,G065
1010271540,1010271540,004154,G066
1030121410,1030121410,016148,G068
5200530570,4200530570,091059,G070
5200530580,4200530580,091060,G071
1030151150,1030151150,017124,G074
1030121411,1030121411,016149,G075
1070740430,1070740430,009043,G076
1030491580,1030491580,015159,G078
4130380610,3130380610,066061,G079
2050890550,1050890550,023055,G080
4170640550,3170640550,076056,G081
4180670550,3180670550,080055,G082
2040140570,1040140570,021060,G083
5200530590,4200530590,091061,G084
4140190490,3140190490,070049,G086
1010811680,1010811680,001171,G087
3090360170,2090360170,053018,G088
3090620221,2090620221,050023,G090
1070740440,1070740440,009044,D522
4160310321,3160310321,071063,M266
1070340420,1070340420,010042,G093
2050900750,1050900750,024075,G095
5200530600,4200530600,091062,G097
4160160110,3160160110,074011,G098
4130380620,3130380620,066062,G102
1030860930,1030860930,012109,G103
1030860931,1030860931,012110,G105
1030121420,1030121420,016150,G108
1010811690,1010811690,001172,G109
1030990420,1030990420,098042,G107
4180250880,3180250880,078087,G110
3120910400,2120910400,056041,G111
5200950380,4200950380,095038,G113
1010271550,1010271550,004155,G114
2050840510,1050840510,026052,G115
1031040360,1031040360,108036,G116
1011020510,1011020510,103051,G117
1030121430,1030121430,016151,G118
5200530610,4200530610,091063,G119
5200530620,4200530620,091064,G120
4150720850,3150720850,065085,G121
5201110500,4201110500,111050,G122
2050840520,1050840520,026053,G123
1010021160,1010021160,006119,G124
4160310330,3160310330,071035,G125
1030241630,1030241630,013170,G126
4130230570,3130230570,069057,G128
4180250890,3180250890,078088,G129
4150200530,3150200530,061053,G130
4160310340,3160310340,071036,G131
1010521060,1010521060,003112,G134
5201110510,4201110510,111051,G133
3120910410,2120910410,056042,G135
4160410550,3160410550,075056,G136
3111050290,2111050290,109029,G137
3090050270,2090050270,051027,G139
2040140580,1040140580,021061,G140
4130230580,3130230580,069058,G141
4130380630,3130380630,066063,G142
1070740450,1070740450,009045,G144
4130380640,3130380640,066064,G145
5200530640,4200530640,091066,G146
5200530650,4200530650,091067,G147
3100800230,2100800230,055023,G148
3120690450,2120690450,057047,B595
1030151160,1030151160,017125,G149
1030151170,1030151170,017126,G150
1010811700,1010811700,001173,G151
1010811710,1010811710,001174,G152
5200730490,4200730490,090049,G153
5200530660,4200530660,091068,G154
1070740460,1070740460,009046,G155
5200730500,4200730500,090050,G156
3110030340,2110030340,042034,G157
5200530670,4200530670,091069,G158
1030121440,1030121440,016152,G159
1030121450,1030121450,016153,G160
1030980610,1030980610,097061,G161
2060850660,1060850660,030066,G163
1070370360,1070370360,008039,G164
2040831201,1040831201,022130,G168
4150080660,3150080660,064067,G165
2050540590,1050540590,028059,G167
1030990430,1030990430,098043,G166
2050100350,1050100350,025035,G169
1030151180,1030151180,017127,G170
1030990440,1030990440,098044,G171
2040831210,1040831210,022131,G173
5200730510,4200730510,090051,G178
1030151190,1030151190,017128,G179
1030491630,1030491630,015164,G181
1010271560,1010271560,004156,G183
2080290150,1080290150,038017,G184
1030260630,1030260630,019064,G185
1030450380,1030450380,020038,G186
3110030350,2110030350,042035,F401
3110030360,2110030360,042036,F581
4160160120,3160160120,074012,G187
4160410560,3160410560,075057,G188
3100800240,2100800240,055024,G189
5200530680,4200530680,091070,G191
4150720860,3150720860,065086,G192
4150510510,3150510510,063051,G190
1010021170,1010021170,006120,G193
1030571030,1030571030,018106,G194
2080610300,1080610300,033030,G195
1010811711,1010811711,001175,G196
1010021180,1010021180,006121,G197
2060850670,1060850670,030067,G198
1010021190,1010021190,006122,G199
4130380650,3130380650,066065,G200
5200530690,4200530690,091071,G201
1020040460,1020040460,007047,G012
1010811720,1010811720,001176,G202
5200730520,4200730520,090052,G203
2080130460,1080130460,037046,G205
1010021200,1010021200,006123,G204
1030491640,1030491640,015165,G206
5201110520,4201110520,111052,G207
5190480630,4190480630,083064,G209
5190820140,4190820140,081013,G208
4130380660,3130380660,066066,G210
5190760140,4190760140,089014,G211
3100580360,2100580360,054036,G212
1030151200,1030151200,017129,G213
1010021210,1010021210,006124,G215
1030980620,1030980620,097062,G218
1030491650,1030491650,015166,G220
1030151210,1030151210,017130,G217
1030260640,1030260640,019065,G222
2050540600,1050540600,028060,G224
5200730530,4200730530,090053,G225
5200730532,4200730532,090090,M301
4150720870,3150720870,065087,G226
4150110440,3150110440,062045,G227
1010271570,1010271570,004157,G228
2050840540,1050840540,026055,G229
4150720880,3150720880,065088,G230
3120690460,2120690460,057048,G232
1030121460,1030121460,016154,G233
5190480640,4190480640,083065,G234
4130230590,3130230590,069059,G237
2060850680,1060850680,030068,G238
1010271580,1010271580,004158,G240
1030980630,1030980630,097063,G241
4150080670,3150080670,064068,G242
4150110450,3150110450,062046,G243
1030151220,1030151220,017131,G247
1030151230,1030151230,017132,G248
1030121470,1030121470,016155,G249
2080500281,1080500281,036029,G250
4160780200,3160780200,073020,G251
4160780210,3160780210,073021,G252
5190210310,4190210310,087032,G253
3090620230,2090620230,050024,G254
2080560260,1080560260,034026,G255
4140190500,3140190500,070050,G257
5200730531,4200730531,090054,G258
1030121480,1030121480,016156,G259
5190550500,4190550500,082052,G263
1010811730,1010811730,001177,G262
1030260650,1030260650,019066,G260
4170640560,3170640560,076057,G261
5190760150,4190760150,089015,G267
2060850690,1060850690,030069,G268
1030151240,1030151240,017133,G264
1010880890,1010880890,002090,G266
3090300310,2090300310,048031,G270
4130230600,3130230600,069060,G271
4180220860,3180220860,079089,G272
5190550510,4190550510,082053,G273
3120700730,2120700730,058074,G274
1030571040,1030571040,018107,G275
3120330460,2120330460,060046,G276
4180670560,3180670560,080056,G277
4180970160,3180970160,101016,G278
1011020520,1011020520,103052,G280
1070740470,1070740470,009047,G281
4150510520,3150510520,063052,G283
5190010270,4190010270,084027,G282
2060850700,1060850700,030070,G284
4160410570,3160410570,075058,G285
5200950390,4200950390,095039,G286
4180670570,3180670570,080057,G288
3110060560,2110060560,044056,G289
4130230610,3130230610,069061,G290
4160090330,3160090330,072033,G291
3120700740,2120700740,058075,G293
4130230620,3130230620,069062,G294
4150720890,3150720890,065089,G292
1030121490,1030121490,016157,G295
2050890551,1050890551,023056,G297
2040831230,1040831230,022133,G296
4180250900,3180250900,078089,G298
2060850710,1060850710,030071,G300
1010271590,1010271590,004159,G302
1010811740,1010811740,001178,G303
1030571050,1030571050,018108,G304
2040831240,1040831240,022134,G305
1030260660,1030260660,019067,G306
4180250910,3180250910,078090,G307
3100580370,2100580370,054037,G308
4150110460,3150110460,062047,G311
4160310350,3160310350,071037,G312
5190820150,4190820150,081014,G315
1030491660,1030491660,015167,G316
4180250920,3180250920,078091,G317
4150110470,3150110470,062048,G318
4180250930,3180250930,078092,G320
2050710340,1050710340,029034,G323
1030491670,1030491670,015168,G324
4160410580,3160410580,075059,G325
1030151250,1030151250,017134,G327
2040140590,1040140590,021062,G328
1010811750,1010811750,001179,G330
4180250940,3180250940,078093,G331
4150200540,3150200540,061054,G333
1010021220,1010021220,006125,G334
4181030260,3181030260,102026,G335
1030980640,1030980640,097064,G336
2080560270,1080560270,034027,G337
1010021230,1010021230,006126,G338
1010271600,1010271600,004160,G339
4150080680,3150080680,064069,G340
1030571060,1030571060,018109,G342
3100800250,2100800250,055025,G344
1030121500,1030121500,016158,G346
5190820160,4190820160,081015,G347
5190550520,4190550520,082054,G348
1010521080,1010521080,003114,G349
1030121510,1030121510,016159,G350
2060850720,1060850720,030072,G352
2060930290,1060930290,093029,G353
1030151260,1030151260,017135,G354
1010070820,1010070820,005082,G358
3100580380,2100580380,054038,G359
1030151270,1030151270,017136,G361
3120330470,2120330470,060047,G362
4150200550,3150200550,061055,G364
2050890560,1050890560,023057,G365
1010021240,1010021240,006127,G367
1030980650,1030980650,097065,G368
4170640561,3170640561,076100,M269
4180250950,3180250950,078094,G372
5190210320,4190210320,087033,G371
4150080690,3150080690,064070,G370
3120330480,2120330480,060048,G374
5200730540,4200730540,090055,G376
5190480650,4190480650,083066,G377
4160410590,3160410590,075060,G378
5200950400,4200950400,095040,G379
2060850730,1060850730,030073,G381
5201110530,4201110530,111053,G382
5200950410,4200950410,095041,G384
1030491680,1030491680,015169,G385
4150110480,3150110480,062049,G386
1010811760,1010811760,001180,G387
1030571070,1030571070,018110,G388
2060850740,1060850740,030074,G389
1010811770,1010811770,001181,G392
1030151280,1030151280,017137,G391
2080500290,1080500290,036030,G393
4180670580,3180670580,080058,G394
3090620240,2090620240,050025,G395
1010021250,1010021250,006128,G397
1010811790,1010811790,001183,G398
5190210330,4190210330,087034,G402
3111050300,2111050300,109030,G403
2050100360,1050100360,025036,G404
2050900760,1050900760,024076,G406
2050840550,1050840550,026056,G408
1030770470,1030770470,014047,G410
4180250970,3180250970,078096,G411
1030121520,1030121520,016160,G412
1030241700,1030241700,013178,G415
3110590410,2110590410,041041,G416
1030450390,1030450390,020039,G417
1030121530,1030121530,016161,G418
2040831260,1040831260,022136,G419
3090300320,2090300320,048032,G420
1010521090,1010521090,003115,G421
2080560280,1080560280,034028,G424
4150720900,3150720900,065090,G426
2040831261,1040831261,022137,G428
2040831270,1040831270,022138,G429
1010070830,1010070830,005083,G430
3100800260,2100800260,055026,G432
3110440350,2110440350,043035,G436
4130790320,3130790320,067033,G437
2081010116,1081010116,099024,G433
4130230630,3130230630,069063,G434
4130230640,3130230640,069064,G435
4130600270,3130600270,068027,G438
4180220890,3180220890,079092,G439
4130230650,3130230650,069065,G441
2050100370,1050100370,025037,G442
2040140600,1040140600,021063,G443
3120700750,2120700750,058076,G444
5200530700,4200530700,091072,G445
5201110540,4201110540,111054,G446
4150720910,3150720910,065091,G447
4130380670,3130380670,066067,G449
5200730550,4200730550,090056,G450
2040831280,1040831280,022139,G452
3110590430,2110590430,041043,G453
1070370370,1070370370,008040,G454
4150720920,3150720920,065092,G455
1030980670,1030980670,097067,G456
1010271610,1010271610,004161,G457
1010271620,1010271620,004162,G458
1020040470,1020040470,007048,G459
2050540610,1050540610,028061,G461
1030491690,1030491690,015170,C013
1010811800,1010811800,001184,G463
1010811810,1010811810,001185,G462
1010811820,1010811820,001186,G465
1030260670,1030260670,019068,G469
1010880900,1010880900,002091,G471
1030151300,1030151300,017139,G474
1030151310,1030151310,017140,G475
4150720930,3150720930,065093,G476
1010811830,1010811830,001187,G477
3100580390,2100580390,054039,G478
3110590440,2110590440,041044,G479
3090430220,2090430220,046022,G480
2050890570,1050890570,023058,G481
4130600280,3130600280,068028,G482
1030260680,1030260680,019069,G483
4130380680,3130380680,066068,G484
1030980680,1030980680,097068,G485
4140940310,3140940310,094031,G486
4160310360,3160310360,071038,G487
1030491700,1030491700,015171,G488
2050890580,1050890580,023059,G489
3090630120,2090630120,047012,G491
4130380690,3130380690,066069,G492
4150110490,3150110490,062050,G494
4130380700,3130380700,066070,G493
4140940320,3140940320,094032,G495
4170640570,3170640570,076058,G496
4140940330,3140940330,094033,G497
3120690470,2120690470,057049,G498
4130600290,3130600290,068029,G499
3120330490,2120330490,060049,G500
1030491710,1030491710,015172,G502
1030260690,1030260690,019070,G504
1010811840,1010811840,001188,G505
4140190510,3140190510,070051,G506
4180970170,3180970170,101017,G508
4150720940,3150720940,065094,G509
5190550530,4190550530,082055,G510
5190550540,4190550540,082056,G511
3120690480,2120690480,057050,G513
4140190520,3140190520,070052,G512
3110590450,2110590450,041045,G514
3110440360,2110440360,043036,G515
3111050310,2111050310,109031,G516
4180220910,3180220910,079094,G517
4180220920,3180220920,079095,G518
